step,run_id,timestamp,name,num_citizens="100",num_corporate_media="3",num_influencers="5",num_government="1",network_type="small_world",steps="75",simulationName="low-trust-high-accuracy-s2",truth_seeking_mean="0",truth_seeking_std="2.5",confirmation_bias_min="3",confirmation_bias_max="8",critical_thinking_min="3",critical_thinking_max="8",social_conformity_min="3",social_conformity_max="8",initial_trust_in_corporate="5",initial_trust_in_influencers="5",initial_trust_in_government="1",corporate_bias_min="-3",corporate_bias_max="3",truth_commitment_corporate="6",corporate_publication_rate="1",corporate_influence_reach="0.7",influencer_bias_min="-4",influencer_bias_max="4",truth_commitment_influencer="4",influencer_publication_rate="1",influencer_influence_reach="0.5",government_bias="1",truth_commitment_government="10",government_publication_rate="1",government_influence_reach="0.6",small_world_k="4",small_world_p="0.1",scale_free_m="3",random_p="0.1",avg_trust_corporate,avg_trust_government,avg_trust_influencer,avg_truth_assessment,trust_var_corporate,trust_var_government,trust_var_influencer
65,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5109193568542243,0.33893210133018853,0.5679767923333012,0.017497466591620135
66,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5109494765269558,0.33893210133018853,0.5679767923333012,0.017497466591620135
67,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5109791223463617,0.33893210133018853,0.5679767923333012,0.017497466591620135
68,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.511008298285913,0.33893210133018853,0.5679767923333012,0.017497466591620135
69,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5110370079812953,0.33893210133018853,0.5679767923333012,0.017497466591620135
70,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5110652548192923,0.33893210133018853,0.5679767923333012,0.017497466591620135
71,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5110930420117858,0.33893210133018853,0.5679767923333012,0.017497466591620135
72,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.511120372656949,0.33893210133018853,0.5679767923333012,0.017497466591620135
73,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5111472497894536,0.33893210133018853,0.5679767923333012,0.017497466591620135
74,run_1746380305,2025-05-04 13:38:25,low-trust-high-accuracy-s2,"100","3","5","1","small_world","75","low-trust-high-accuracy-s2","0","2.5","3","8","3","8","3","8","5","5","1","-3","3","6","1","0.7","-4","4","4","1","0.5","1","10","1","0.6","4","0.1","3","0.1",5.438752068603918,1.6176021498011668,4.820633982586885,0.5111736764212667,0.33893210133018853,0.5679767923333012,0.017497466591620135
